z,ra,dec
0.036224,147.39152,-0.24981181
0.036231,55.277354,-1.0470468
0.036255,179.40258,1.1407905
0.03627,355.09427,-0.15714101
0.036277,354.46546,-0.47449411
0.036284,200.19384,2.2700293
0.036294,51.17,-0.65045949
0.036299,50.317951,-0.12284117
0.036301,234.20244,2.3555848
0.03631,49.565798,0.97251264
0.036329,145.31587,1.8996966
0.03633,198.92995,-0.47166034
0.036339,202.04986,0.09853257
0.036349,199.27064,1.8279763
0.036349,148.64485,0.63228811
0.036363,225.40862,-0.50963874
0.03637,50.915499,-0.43029398
0.036374,209.23338,-2.8028543
0.036378,227.36227,-1.2760438
0.036388,214.56875,-0.3787199
0.036394,136.26636,0.93342198
0.036412,201.79431,0.73381072
0.036414,208.76454,-1.9614601
0.036428,225.78921,-2.2048001
0.036429,53.760376,-1.1913698
0.036441,56.077524,-0.39294253
0.036451,355.93804,1.0923801
0.036461,166.30039,2.45701
0.036501,201.90897,0.44855942
0.036522,355.02186,-0.02797321
0.036535,50.827079,0.9398628
0.036542,56.38915,-1.0469574
0.036544,7.8709835,0.89263834
0.036545,225.90666,-0.39224088
0.036555,163.36455,1.7606548
0.036562,227.52645,-1.9227129
0.036569,163.5301,2.1612093
0.036577,147.36287,-0.32793275
0.036582,202.70813,-1.7701865
0.036585,320.50264,1.1483431
0.036599,227.54653,-1.2463245
0.036631,199.25877,1.8055697
0.036636,232.79293,-1.4042109
0.036645,355.95675,-0.02521456
0.036656,225.73087,-2.1863467
0.036666,163.33319,2.0828704
0.03667,232.44948,-1.9189194
0.036673,135.62115,0.70969837
0.036677,202.33892,-0.63255823
0.036689,145.72946,0.12689565
0.03669,355.65404,-0.47714425
0.0367,228.62333,2.4553103
0.036702,142.65461,1.9956767
0.036705,165.63043,-1.1298197
0.036711,55.512799,-0.78189937
0.036717,49.584175,-0.82468708
0.03672,337.8701,1.1815939
0.036757,7.9351897,1.0960395
0.036758,52.605409,0.27382812
0.036765,194.69036,2.683718
0.036773,326.73979,0.55908836
0.036798,144.18062,2.0179662
0.036807,132.57563,0.05941103
0.036815,51.155504,-0.44403561
0.036834,50.970337,-0.44251041
0.036836,197.09942,2.5324494
0.036837,147.80929,-0.72849148
0.03684,52.78078,0.57191361
0.036844,144.20351,-0.38794501
0.036855,49.455459,1.2270039
0.036856,356.91964,-1.0918219
0.036858,213.61597,-2.4573051
0.036861,53.64979,-0.70205817
0.042946,41.041909,-0.63481711
0.042958,32.825207,-0.98074705
0.04296,10.884504,1.19441
0.042961,18.873693,0.33102637
0.042961,224.52601,1.5056884
0.042961,31.054696,0.32545317
0.042976,222.74934,-0.03701195
0.042987,321.07256,1.1671507
0.042993,349.65409,-0.75000712
0.042999,45.970457,0.41526341
0.04301,210.86605,0.73321988
0.043012,15.745515,-0.10752589
0.043014,172.3638,-1.7469022
0.043017,174.04487,-2.5279307
0.043038,222.4417,-2.1350597
0.043049,348.13911,-0.001832504
0.043052,231.79759,2.9296199
0.043054,14.292402,-0.34689774
0.043061,14.115958,-0.62805762
0.043065,169.08725,-0.56264575
0.043066,222.76246,-0.52709938
0.043068,222.67429,0.93240356
0.043072,30.492504,-0.99774198
0.043091,46.028456,0.40546491
0.043093,210.18572,0.69536056
0.043093,14.453088,-1.0040379
0.0431,24.482105,1.0013897
0.043105,13.66693,-0.4070985
0.043106,222.40681,-1.9711024
0.043113,210.93553,0.23082317
0.04312,14.102524,-1.1430368
0.043126,18.363408,0.15250256
0.043128,41.839649,-0.48330423
0.043144,24.355851,0.97734098
0.043152,320.19047,0.7909953
0.043159,31.584809,0.71983432
0.043162,13.439291,0.92691095
0.043167,14.463152,-0.41771174
0.043168,222.93825,-0.51255422
0.043173,30.191118,-0.90805835
0.043178,172.86942,-1.8425926
0.043183,236.8249,2.9568308
0.043186,27.679936,-0.98990706
0.043196,30.584457,-1.1108056
0.043198,14.263803,0.25943299
0.0432,14.025053,-1.0571383
0.043201,221.18333,-2.8229419
0.043203,22.907876,0.81438784
0.043204,223.26108,0.20311422
0.043207,222.60397,-1.1946468
0.043215,17.014725,1.083572
0.043216,153.37398,-0.81542028
0.043251,223.04205,0.78394884
0.043258,44.927854,0.02810242
0.043259,13.810513,-0.32921833
0.043271,222.48811,-0.1759135
0.043277,8.198443,1.1310066
0.043305,14.364858,-0.45890246
0.043309,18.011276,-0.26373476
0.043309,11.999225,1.2025442
0.043323,18.809157,0.24009152
0.043323,14.081684,-0.12575443
0.043328,12.090955,0.65766353
0.043332,11.273444,-0.33720988
0.043333,24.278755,1.0535556
0.043347,222.42377,-1.057767
0.043357,13.817243,0.09499351
0.043362,41.385878,-0.36492529
0.043369,29.471484,-1.1666947
0.043371,11.707546,0.69631606
0.043375,18.836934,0.25931725
0.043385,11.197911,-0.42741103
0.043386,222.80168,-0.45692372
0.048212,146.27275,2.6591303
0.048217,191.71166,-0.73805168
0.048222,174.34966,-2.1922583
0.048227,19.720834,-0.65984958
0.048227,200.03199,1.5503376
0.048232,193.70507,2.2248367
0.048236,143.35156,2.3421623
0.048238,188.39372,-0.84798975
0.048249,199.26572,0.67545352
0.048252,145.53215,2.4681127
0.048277,154.16901,2.8569673
0.048289,191.23918,2.591886
0.048293,189.78744,-1.0962903
0.048308,53.594133,1.0991254
0.048308,192.07929,-1.6973124
0.048314,192.23008,-1.7963595
0.04832,137.46836,-0.50464491
0.048323,314.73305,1.0281368
0.048333,170.7947,2.6507807
0.048333,194.28267,-1.4180806
0.048346,153.70053,-0.76444714
0.048354,21.689161,0.07022795
0.048354,148.18632,1.0591251
0.048357,142.85293,-0.35276633
0.048357,226.45043,-0.0090562466
0.048363,146.81458,1.6951643
0.048376,192.47622,0.34816535
0.048377,321.99128,1.141879
0.048377,172.92928,2.8611606
0.048392,204.31825,0.53919739
0.048397,201.99047,2.9300351
0.048404,16.679463,1.0978881
0.048405,154.52778,0.09994892
0.048406,314.48563,1.0757439
0.048407,213.81844,-1.7203341
0.048409,316.02372,0.84169396
0.048418,193.22118,1.2926289
0.048429,224.10909,-2.7136242
0.048432,214.49096,0.33878482
0.048432,193.65876,0.40982085
0.048435,165.7116,-0.88427449
0.048441,180.39211,2.0071909
0.048442,16.753353,0.85681348
0.048443,171.10541,-0.45878188
0.048452,331.20121,0.82152858
0.048462,193.49017,-0.2271518
0.048468,53.534582,1.148207
0.048471,202.50536,-0.83271717
0.048471,223.6055,-0.49168564
0.048483,331.58549,1.1210325
0.048485,191.23365,2.0579386
0.048508,229.94186,2.7305166
0.048518,148.26568,-0.96023619
0.048527,173.20288,-1.6417684
0.048536,191.23016,-1.4284632
0.048541,343.01897,1.2501344
0.048549,189.02255,-0.90005699
0.048552,155.61531,-0.92616
0.048565,19.653367,-0.99484186
0.04857,135.43601,-0.64756137
0.048576,181.13344,1.378687
0.048577,224.66888,-1.5362562
0.048596,54.223945,-0.10350566
0.048606,187.67795,-0.55129686
0.048606,214.02537,-0.93574221
0.048607,331.23965,0.84500676
0.048616,56.517914,0.88505472
0.048618,154.22877,0.8865165
0.048619,222.70352,-1.3223985
0.048621,162.97978,-0.89375887
0.048622,193.15592,2.7822386
0.048625,188.54219,-2.9388473
0.048627,145.31192,2.4470545
0.048631,239.84434,2.7612504
0.048634,186.47772,-1.1333991
0.048639,148.24551,-0.97315015
0.04864,172.29164,-0.40436429
0.048646,39.84675,1.1613537
0.048649,213.30886,-2.2150586
0.048655,214.14185,-0.64889693
0.048661,190.83287,1.7515434
0.048664,331.73347,1.2249208
0.048666,207.18401,1.4170473
0.005137,217.74798,-1.8904542
0.01237,201.71717,-2.576862
0.013704,43.988596,0.69261652
0.016696,343.24399,1.1425926
0.0182,170.94194,-1.0998331
0.01884,17.747137,0.43365139
0.019813,173.09131,0.80232231
0.021785,50.63661,-0.0011932682
0.021898,37.998232,0.91001721
0.023401,54.223777,-0.95770215
0.023701,239.59452,2.7182846
0.024716,211.5392,2.331131
0.024933,214.65887,2.0463423
0.025421,47.936542,1.0448273
0.025915,213.4779,1.731023
0.025942,168.99792,-0.34969339
0.026433,171.44804,-0.7123463
0.027455,43.41685,0.01030358
0.027593,209.58962,-0.62510642
0.027797,348.90525,-0.70651733
0.028331,133.47349,0.30422388
0.029476,22.588631,-0.96251599
0.030428,53.402559,-0.25132264
0.030546,57.919031,-0.50971662
0.0323,347.33443,0.75651455
0.033321,226.24916,-1.9987311
0.033899,217.67638,1.881444
0.034203,233.5161,2.2104899
0.034543,352.83486,-0.05236374
0.035407,123.27865,2.9987152
0.035525,354.5848,-0.4260913
0.036882,232.42692,-1.8271974
0.03715,16.47874,-0.31289278
0.03739,232.70314,-1.5995341
0.038213,58.059477,1.0092569
0.039956,164.65678,1.733783
0.040282,135.19467,-0.56570748
0.040666,175.27831,2.9025344
0.040912,50.649406,-1.0521505
0.041682,343.10055,1.2718368
0.042746,172.32474,-1.7080007
0.042807,229.57486,-2.2463394
0.042896,40.589291,-0.69253094
0.042909,175.91217,-1.6469538
0.043286,45.061114,0.7364042
0.043577,222.44776,-1.9108511
0.043711,41.913312,-0.12284436
0.043758,221.21237,-0.98278294
0.043901,17.158776,0.27536968
0.044034,226.80304,-0.95977927
0.04457,222.52544,1.7154824
0.044627,152.47487,1.221325
0.044741,170.89667,-1.565725
0.04485,174.05828,-2.8704648
0.045134,222.58368,2.5449726
0.045487,176.62847,-2.5538275
0.045539,233.339,2.7266968
0.046134,344.75856,-0.71476048
0.046257,151.59192,1.1590568
0.046345,151.70618,1.4572952
0.046643,17.365312,-0.58018877
0.046696,318.17639,0.76947452
0.047034,343.94406,0.06069867
0.047121,151.62945,1.0935807
0.047448,213.69781,-0.0031269773
0.047457,213.69646,-0.0036810543
0.047485,202.23571,0.72287331
0.047569,53.524925,1.0943246
0.047698,177.87896,-0.0777687
0.048044,238.19459,2.7504971
0.048579,50.225785,0.62790934
0.048645,170.3614,2.7467167
0.048653,209.92807,1.1103623
0.048716,166.64821,-0.11587728
0.048765,20.38734,-0.96996017
0.04877,233.27933,2.1813226
0.048871,193.9972,-1.0038722
0.048942,205.42577,0.63591717
0.049032,239.68053,2.7114823
0.04907,204.05384,-1.5819555
0.049161,323.64029,0.53623908
0.049429,224.99033,-1.4509145
0.049482,218.81365,-2.8805702
0.049509,16.354713,0.96598577
0.049717,171.88942,2.9975864
0.04979,211.30748,-1.2494783
0.049875,130.43125,1.5305084
0.049911,330.34829,-0.79279188
0.04999,317.32352,0.27197232
0.046113,150.08223,0.4782499
0.046115,177.33081,2.7937043
0.046122,190.99281,-1.631457
0.046123,14.206017,-0.62560639
0.046128,151.05978,0.50810176
0.046134,211.71105,0.85180037
0.046139,28.58305,-0.62352945
0.04614,151.97043,-0.15373621
0.046144,154.96496,2.781921
0.046157,150.14646,1.2424358
0.046163,202.22295,-0.32266572
0.046173,17.709418,0.58452142
0.046175,18.703032,0.22996978
0.04619,236.81042,0.03813643
0.046191,154.87608,2.8023619
0.046204,174.37935,1.490107
0.046209,153.4443,-0.93794795
0.046212,19.664999,-1.0376691
0.046212,150.79311,0.12707097
0.046217,177.14004,2.9012041
0.046227,18.707598,0.69762367
0.046233,154.81559,2.0708303
0.046233,40.079001,0.43963154
0.046254,222.99029,0.77471933
0.046256,153.42835,-0.93692539
0.046256,17.212268,-0.65097143
0.046264,14.363873,-0.56841674
0.046265,149.77966,0.01068493
0.046295,40.530731,1.0189407
0.0463,212.66107,1.4249473
0.04631,16.787044,-0.86344979
0.046315,176.9022,2.6841841
0.041378,171.38799,-1.1175138
0.041385,133.94457,0.80159103
0.041387,225.27112,-1.0301564
0.041394,48.371638,0.10829132
0.041398,234.92162,1.3573674
0.041399,166.32938,2.5137058
0.0414,173.7984,-2.2931287
0.041409,164.60968,1.6424483
0.041414,31.853347,-0.69537158
0.041415,224.14161,-1.2748719
0.041416,221.38407,-1.1558101
0.04143,41.479707,-0.50113389
0.041446,150.12378,1.2285182
0.041447,42.656179,0.08934541
0.041454,54.8766,0.84566184
0.041461,48.366175,-0.32863485
0.041464,187.76314,0.04899485
0.041466,132.64243,0.21458928
0.04147,48.397581,0.25065553
0.041487,159.10736,-0.94318257
0.041487,206.06769,1.5766682
0.041503,319.61221,0.30087954
0.041505,150.6535,-1.0030934
0.041538,45.885767,0.47424606
0.041553,237.27509,2.6696516
0.041556,225.37821,-0.53968399
0.041558,33.789141,-0.7036219
0.041565,224.51225,-0.29179928
0.04157,31.001075,-0.95192609
0.041571,225.55681,0.11211857
0.041575,28.319094,-1.2060549
0.041577,222.60205,0.10402399
0.041595,40.388659,0.38483195
0.041598,221.07474,-1.0830658
0.041602,225.47626,2.0320743
0.041611,225.21912,1.7641918
0.041614,164.91071,1.6449656
0.041623,35.175095,-0.24826148
0.041627,223.87811,-1.3261741
0.041628,219.82241,-2.9421061
0.041633,229.94184,-2.4792759
0.041635,54.500958,0.82964735
0.041643,42.601897,1.0807618
0.041658,14.472655,-0.3462077
0.041662,173.18034,-2.1997321
0.041664,223.88543,-1.4780343
0.041676,25.558085,-1.2216978
0.04168,173.83791,-2.2866529
0.041685,221.37168,-1.1857472
0.041696,207.74679,2.2561387
0.041697,196.08365,2.7151896
0.041712,133.78093,0.81155759
0.041713,133.95948,0.83114712
0.041715,54.736412,0.9178725
0.041717,8.8808612,0.82878556
0.041724,221.71563,-1.1468677
0.041731,174.47477,-2.6005089
0.041735,353.67006,-0.42712303
0.041766,353.99403,0.08443811
0.041786,196.2515,2.2833902
0.04179,45.994973,0.39065369
0.041791,345.45046,0.56872305
0.041794,157.41629,2.7052287
0.041798,130.28389,0.57604831
0.041804,31.435571,0.87784623
0.041826,13.563912,1.0777259
0.041837,19.508191,0.31447852
0.041864,156.08771,-0.77714514
0.041864,134.79004,-0.27211951
0.041873,9.5884425,0.03385908
0.041874,157.4214,1.9200283
0.041878,224.1282,-1.2172909
0.04188,196.20851,2.2036781
0.04188,228.07974,-2.6826884
0.041886,173.33747,-1.9744077
0.04189,31.354091,-0.55549736
0.041893,6.4363651,-0.0095443502
0.041911,135.04615,-0.30181553
0.041912,172.7556,1.8864705
0.041917,31.621673,0.89727893
0.041924,40.05877,-0.06377796
0.041932,32.126965,0.40672978
0.041933,164.75428,1.4124255
0.041933,30.972946,-0.97664184
0.041938,178.7801,2.9944403
0.041962,19.730347,0.33115943
0.041969,224.40879,-0.07720695
0.041976,41.725843,-0.56519532
0.041987,29.354643,0.12693101
0.041992,133.85938,0.85816824
0.041999,197.01287,0.95994109
0.042008,31.245442,-0.26363453
0.04201,171.73336,-1.3210504
0.042019,343.40142,0.06317112
0.042025,15.342907,0.79489676
0.042039,15.444196,0.58079819
0.042041,186.54187,-1.1564163
0.042045,26.277575,-0.62123388
0.042054,14.024966,0.62860773
0.042063,42.765182,0.54319849
0.042068,186.14691,0.12939186
0.042069,225.38183,2.0527406
0.04208,211.53847,1.570276
0.042087,24.568375,1.1227856
0.042088,157.4909,2.6076607
0.042099,27.714949,-0.71146054
0.042107,13.885827,1.0364361
0.042112,167.14663,0.21605911
0.042113,223.88024,-0.51952107
0.042115,224.80936,1.4795123
0.042118,9.580835,0.16445563
0.04212,29.182865,-0.97899452
0.042125,233.92179,2.8159103
0.042131,225.49372,2.0227938
0.042137,175.15948,0.15130546
0.042143,207.64086,2.2322179
0.042145,26.957212,-0.72715847
0.042153,225.49164,2.6066303
0.042153,221.69656,-2.5887025
0.042172,31.128459,-0.79406629
0.042176,166.98058,2.0132403
0.04218,19.093809,-0.20927425
0.042212,234.68796,1.4654168
0.042214,32.382869,-0.02722796
0.04224,346.96913,1.0148557
0.042243,27.803927,-0.73316211
0.042249,228.04512,-2.138592
0.042249,41.765151,-0.59257324
0.042253,221.02121,-2.6493833
0.042254,12.267627,0.76577783
0.042272,343.0974,-0.38723807
0.042278,226.79241,2.3097129
0.042283,223.33976,-1.5949722
0.042286,33.223119,-0.90852851
0.042289,25.38599,0.4657847
0.04229,196.28731,2.480568
0.042295,346.98161,0.97666125
0.042299,223.39813,-0.4365642
0.042301,32.1591,-1.2430319
0.042311,12.602788,-0.81398784
0.042314,166.72322,0.25916239
0.04232,218.70961,2.9574997
0.042335,46.774491,-1.1344312
0.04234,225.35971,2.0696736
0.042354,132.71479,1.316693
0.042358,225.54212,2.5311523
0.042359,18.805346,0.49118685
0.042385,153.44509,-0.91421698
0.042389,223.37131,0.30719559
0.042395,222.2542,-0.64774544
0.042397,41.574384,-0.60710916
0.042408,31.660187,0.65776079
0.04241,34.181303,-0.56344174
0.042412,225.99363,2.6832553
0.042432,207.89526,2.5541591
0.042438,9.5370988,-0.41319212
0.042439,344.77666,0.01432826
0.042439,234.22529,2.4634624
0.042441,18.565817,0.76532466
0.042443,222.66574,-0.47498042
0.042444,336.18005,-0.77740382
0.042448,31.417991,-0.69484419
0.042449,332.85589,0.14489493
0.042457,167.15841,1.8765007
0.042457,343.64087,-0.93831983
0.042458,4.4370879,0.24108395
0.04246,167.89112,2.9575894
0.042465,225.14779,1.4803091
0.042468,223.13316,-0.16635671
0.042477,331.26084,0.47609638
0.042477,196.56024,1.803833
0.042483,44.623633,0.84611464
0.042491,45.560498,0.51357009
0.042495,199.42738,2.3236101
0.042496,177.74301,-0.36793101
0.042497,27.327218,-0.94798838
0.042502,24.535277,0.63741294
0.042505,225.4038,2.4470133
0.042506,189.49884,0.95280651
0.042508,167.19401,1.8406969
0.042515,45.728331,0.33507693
0.042518,4.4599338,0.26726978
0.042523,222.86909,0.08147495
0.042548,343.23936,0.10187484
0.04255,224.60635,1.0531717
0.04255,343.12019,0.56859885
0.042566,211.52796,1.7966088
0.042572,226.16893,2.5545618
0.042577,228.34206,0.80646758
0.042581,196.55458,1.478476
0.042585,41.699111,-0.49895063
0.042586,132.26311,1.5384529
0.042587,225.70334,2.2128241
0.042592,210.93046,1.1658049
0.042598,23.617502,0.8093681
0.042599,26.239122,1.2489548
0.042601,10.962601,1.1715796
0.042607,155.57357,-0.84797833
0.047645,148.60079,0.82368711
0.047646,190.75048,-2.9132632
0.04765,193.46502,1.368567
0.047652,314.21023,0.1393014
0.04766,192.40916,2.7556135
0.047662,211.71577,0.85014379
0.032916,236.88159,0.34449461
0.032919,227.71325,-2.5027599
0.032945,190.60729,1.3990464
0.032949,198.8402,1.3116039
0.032956,171.10805,2.8614043
0.032958,149.99716,0.63820881
0.03296,234.51996,-1.8279957
0.032985,30.686373,-0.70903972
0.032997,206.51433,2.2266172
0.033002,152.13042,0.35665617
0.033005,149.60534,-0.3370553
0.03301,206.56114,1.4792775
0.033012,153.41562,0.65355088
0.033015,220.6905,1.2931935
0.033031,50.611647,1.0453847
0.033034,4.5899162,-0.38389894
0.033039,150.49028,-0.1171181
0.033061,190.69828,1.3781609
0.033066,234.27089,-1.833012
0.033067,21.163222,0.83453011
0.033068,203.26878,1.9423225
0.03307,150.06597,0.51724897
0.033079,156.73528,2.5099808
0.033088,226.63386,1.238425
0.033097,222.2385,2.2742884
0.033112,4.2809328,-0.14172289
0.033112,209.91493,0.5943582
0.033113,158.02211,-0.7099955
0.033119,149.61426,-0.42008804
0.033124,0.62295491,-0.75948243
0.033128,207.76482,2.3382377
0.033189,233.66616,-2.1933777
0.033213,209.67985,0.31955851
0.03324,220.83886,1.3409066
0.033256,150.39058,0.44874703
0.033266,150.12978,0.7589614
0.033267,230.58689,-1.5703447
0.033267,333.22745,0.9141814
0.033278,186.38183,-2.0173143
0.033287,205.51533,1.5286014
0.033299,321.10653,0.22975189
0.033305,154.98552,-0.38280427
0.033312,166.4211,-0.87614873
0.033316,20.917192,0.68236265
0.033341,236.77596,0.34773077
0.033346,208.06513,2.1027277
0.033357,359.69455,-0.92700813
0.033367,220.44323,0.92049341
0.033378,221.37004,1.8901415
0.033405,172.57914,-1.8486904
0.033407,154.95499,-0.31510891
0.033412,219.77977,0.50864358
0.033421,224.72674,1.0859687
0.033421,206.15869,0.8196151
0.033426,191.41543,1.8944895
0.033429,198.77533,1.8603084
0.033432,320.15161,1.2123517
0.033443,315.9044,0.49115106
0.033445,322.71432,-0.72665083
0.033446,207.91703,2.0445014
0.033446,150.10153,0.70459403
0.03345,315.35801,0.53630124
0.033455,219.63677,0.41709185
0.033457,151.89223,0.27724718
0.03348,234.52116,-2.1292601
0.033482,230.9174,-1.7270655
0.033482,156.77845,2.2055279
0.033483,321.35246,0.10317109
0.033484,154.95594,1.2435585
0.033506,332.95134,0.08002529
0.03351,218.26598,-1.4022033
0.033512,314.34908,0.29145308
0.033513,185.50339,0.31503249
0.033516,181.69376,-0.27371477
0.033516,199.49823,-0.29530027
0.033528,222.91171,2.7137499
0.033528,22.497152,0.49108137
0.033537,236.87637,0.42535958
0.033542,349.51785,-0.03107769
0.033544,165.74061,-0.96209487
0.033563,226.64206,-1.0121672
0.033567,205.47335,2.2076541
0.033573,18.523722,-0.94640797
0.033581,30.901104,-0.49145287
0.033613,219.67913,-0.0077422444
0.033626,226.21329,-2.3713619
0.03363,155.5681,0.15442005
0.033674,220.67761,1.3197775
0.03369,184.84231,0.74548343
0.033693,150.37373,0.25716732
0.033715,204.2805,2.1318785
0.033735,221.2461,0.41084321
0.033736,199.4937,-0.3119817
0.033737,234.56816,1.1744026
0.033752,207.99404,1.9219149
0.033753,325.09782,0.25476186
0.033755,235.97337,-0.3623484
0.033766,317.6562,-0.6525337
0.03377,13.288886,1.1444149
0.033771,221.74438,1.8398419
0.033772,182.56763,-1.9930449
0.033783,184.96473,0.81032724
0.033808,226.00898,-2.0099106
0.033822,233.17065,-2.3752629
0.033831,316.48852,-0.36995923
0.033841,229.2179,-1.9294907
0.03385,332.80406,-1.0270506
0.03385,204.17441,2.6109574
0.033851,221.01455,3.807674E-005
0.033854,217.70531,-2.0781355
0.033855,154.57295,-0.72536607
0.033879,227.02855,2.4317307
0.033884,221.86543,1.9181198
0.033894,217.2432,1.9514266
0.0339,319.89608,0.53470713
0.033907,184.51375,-0.01041947
0.033924,333.09898,-0.79597031
0.033925,165.07466,2.9314393
0.033928,12.039979,-0.91231475
0.03393,318.07343,-0.39137052
0.033952,156.72126,0.14206635
0.033954,204.69882,2.8763871
0.033957,204.62735,2.369825
0.033959,184.37666,-0.23196202
0.033961,183.24588,-2.8661635
0.033982,217.68168,-2.0368039
0.033994,349.96525,0.4225977
0.033997,229.65278,-1.1832307
0.034006,182.7567,-1.8798866
0.034012,132.35194,1.3850238
0.034022,217.15398,2.1669688
0.034026,50.32228,0.67885638
0.034028,182.80713,-1.9391511
0.034032,156.76579,-0.58637991
0.034033,222.24593,2.3147324
0.034051,208.27269,2.5781789
0.034072,218.13437,0.77149525
0.034079,349.61854,0.34656182
0.034086,225.98635,-1.8993609
0.034107,158.2423,-0.23285955
0.034125,320.38258,0.99491143
0.034153,223.71385,2.4006744
0.034154,173.66063,-2.8013542
0.034169,149.00828,0.77001324
0.034173,210.29338,1.6633925
0.034178,184.92101,2.7471276
0.034179,223.62169,2.2877201
0.034184,42.726181,0.68134928
0.049347,326.59565,0.90775929
0.04935,145.53755,2.470193
0.04935,341.6707,0.54340704
0.04935,170.55142,2.9107992
0.049368,171.99743,0.16904464
0.049378,52.203162,0.91888548
0.049379,51.968132,0.88069926
0.049382,131.18678,2.2935433
0.049385,54.045628,-0.5820676
0.049386,149.70698,2.1589552
0.049409,191.48644,1.7999925
0.049422,154.50652,0.14163109
0.049444,171.23736,2.6130329
0.049447,322.15669,1.2301704
0.049462,142.27372,2.2372109
0.049468,212.50271,-1.0628414
0.049471,171.89578,0.40883738
0.049485,321.22204,1.0720664
0.049491,321.14434,0.97907166
0.049505,190.96746,-1.6305657
0.049518,220.73187,1.151117
0.049521,172.02468,0.13220723
0.049526,185.30321,2.6902246
0.049527,215.94591,2.7296755
0.049575,327.49332,0.54532247
0.049579,232.79696,-0.25990623
0.049584,16.066216,-0.35953677
0.049601,322.70942,-0.92748003
0.049613,231.96719,2.3614322
0.049624,131.24678,2.4763486
0.049631,153.58321,-0.85845158
0.049637,130.1434,2.6113213
0.049649,191.16848,-0.08951619
0.049653,15.802509,-0.29895085
0.049656,312.48214,0.89957664
0.049658,170.69868,1.0360298
0.04967,231.89703,0.28916359
0.04969,322.90156,-0.98867617
0.049696,322.11918,1.1643089
0.049703,214.46798,0.36302113
0.049703,129.97684,2.7093718
0.049715,220.87612,-1.58132
0.049718,170.40996,2.7145793
0.049719,230.4408,2.1932477
0.049719,214.62016,0.43918457
0.04973,321.01093,1.1836396
0.049731,130.15753,2.6196636
0.049733,173.7536,-2.6760687
0.049734,324.41511,0.38111344
0.049737,131.70335,1.808237
0.049746,18.751155,0.03094443
0.049752,52.149581,0.99314116
0.049757,321.10494,0.99937542
0.04976,52.52615,0.61598129
0.049761,169.61903,-0.83164227
0.049761,321.42688,0.55837899
0.043386,196.55894,1.5084812
0.04339,41.303708,-0.59960563
0.0434,222.75374,0.07609495
0.04341,223.06694,-0.29363314
0.043411,237.14449,2.6530401
0.043414,14.255972,-0.75590761
0.043418,18.64713,0.47378878
0.043424,153.4762,-0.91653264
0.043429,153.34608,-1.0262776
0.04343,222.84265,-0.37558204
0.04344,13.862497,-1.2230911
0.043478,151.64216,-0.88433315
0.043481,223.73711,0.73510055
0.043482,56.398779,0.0009509186
0.043485,42.751725,-0.45411192
0.043486,221.39045,-2.0878992
0.043488,13.420542,0.99402453
0.043488,20.705013,0.044622
0.043495,46.288279,0.34614518
0.043495,43.413245,0.58379713
0.043509,44.091814,-0.15335349
0.043526,219.53038,-2.9827589
0.04354,14.597485,-0.58222162
0.043541,19.734264,-0.97372279
0.043543,223.63204,0.79251246
0.043546,14.007729,0.25367217
0.043547,224.57941,2.4777297
0.043548,15.518392,0.39009035
0.043552,43.118908,-0.32887349
0.043553,224.44576,1.3784416
0.043554,222.80149,-0.06086993
0.043563,211.41394,1.6456409
0.043569,30.773484,1.0460288
0.043575,29.227811,-1.1147092
0.043577,41.180811,-1.1151079
0.043584,43.081803,0.55613746
0.043586,29.944849,-0.28268225
0.043596,30.54917,-1.1419516
0.043601,14.045655,-0.14526229
0.043609,18.906631,0.09279208
0.043621,46.285741,0.3434334
0.043628,224.07153,0.78167476
0.043633,220.91296,-2.3973918
0.043635,13.963825,0.10101409
0.043637,11.342271,-0.43507956
0.043638,18.785725,-0.04838338
0.043639,14.075611,-1.2418458
0.043639,14.188876,-0.94077683
0.04365,18.628382,0.32449787
0.043655,45.661427,0.62579178
0.043659,18.873532,0.16960726
0.043662,214.26885,-0.25236122
0.043673,14.066841,0.11011497
0.043674,14.465412,-0.22957632
0.04368,165.1946,-0.39697952
0.043681,222.35844,-2.1514073
0.043683,41.614624,-0.58727197
0.043702,14.970844,-0.79307647
0.043708,18.79533,-0.11661951
0.043713,14.109615,0.04380714
0.043716,43.365274,-0.23293608
0.043724,41.82069,-0.39031434
0.043724,41.55764,-0.35923056
0.043724,41.699201,-0.5707781
0.043726,221.73661,-2.3085671
0.043731,19.810955,1.0178353
0.043732,18.725915,0.50740199
0.043732,40.485297,-1.1993474
0.043733,14.016865,-1.2174657
0.043739,186.17667,1.8494449
0.043759,224.52835,2.4384246
0.043764,11.397733,-0.41880677
0.043777,223.93597,0.86611279
0.043779,13.372494,-0.677301
0.043799,19.084834,0.0044028606
0.043803,24.469521,1.0430045
0.043805,19.237405,0.99788747
0.043819,13.62444,-1.1712639
0.043819,151.46757,-0.81325888
0.043828,18.076278,-0.08076217
0.043837,189.4577,2.6794858
0.043844,226.94256,2.9741618
0.04385,353.54724,-0.3982531
0.043858,153.46116,-0.85549996
0.043858,14.321245,-0.50815006
0.043888,19.64753,1.1665335
0.043893,41.685743,0.36952094
0.043895,5.4573182,-0.32483672
0.043896,168.05399,1.3946577
0.043897,222.62919,-0.12905495
0.0439,14.298962,-0.05580227
0.043903,14.053346,-0.83376137
0.043903,176.33136,-2.5825027
0.043922,14.114298,-0.79242909
