z,ra,dec,bestObjID
0.03596194,198.31114,0.27388741,1237651204231331933
0.03597815,234.52617,2.1441493,1237655469675315532
0.03598449,163.41194,2.506584,1237651754003071241
0.03598662,226.09851,2.7039547,1237651737387729355
0.03599632,145.26678,2.2108976,1237653665256767530
0.0360021,199.07751,2.0052521,1237651735765319802
0.03600521,125.91525,-0.16994898,1237648721207034497
0.03600679,225.2845,0.51420926,1237648705132298293
0.03602407,208.11413,-2.9226678,1237671992417452177
0.03603421,202.63768,-1.6596091,1237655499737727351
0.03604271,144.69832,2.9427488,1237654604245237972
0.03604291,166.75884,2.6265433,1237654030326497289
0.03604457,202.71531,-1.7787004,1237655495442366737
0.03604817,162.82437,1.7476355,1237654029250986153
0.03606661,163.1442,2.6490409,1237654030324924534
0.03607096,156.18002,-0.88031095,1237648720146530485
0.03608093,218.06244,-1.1729491,1237655693549043958
0.03608314,226.04314,-1.5894423,1237655499211080046
0.03608739,159.12849,-1.1886756,1237654668665815113
0.03610019,226.21313,-1.1054812,1237648702985208250
0.03610206,146.08981,0.65983497,1237648722289623371
0.03610295,144.67375,2.9493883,1237654604245237952
0.03611031,196.68884,2.5102472,1237651754017620079
0.03611296,163.68542,2.9324878,1237651754540073075
0.03611877,208.76374,-1.9622799,1237655499203543087
0.03612712,163.17579,2.3787654,1237651754002940035
0.03613222,142.68819,2.0161382,1237651753994027096
0.03614794,209.17427,-2.9111683,1237655493834571831
0.03617733,146.02091,0.7335569,1237648722289623054
0.03618091,200.69598,2.1715726,0
0.03620007,225.38059,-2.4650977,1237655498137075935
0.03620356,179.40258,1.1407905,1237648722841108622
0.03620402,147.39152,-0.24981181,1237650795683709119
0.03622593,183.55202,-0.45065603,1237648720695394650
0.03622841,214.6921,-0.063708325,1237648721245896955
0.03622931,199.25624,1.7720154,1237651752944992470
0.03623216,234.20244,2.3555848,1237651737391268144
0.03627155,198.92995,-0.47166034,1237651203157852341
0.03627566,200.19384,2.2700293,1237651736302649489
0.03627707,202.04986,0.098532565,1237648704585269378
0.0362903,199.27064,1.8279763,1237651735765385441
0.03629326,145.31587,1.8996966,1237653664719962217
0.03633904,217.93074,-1.2388219,1237655693548978293
0.03634867,225.40862,-0.50963874,1237648720713744464
0.03634914,209.23338,-2.8028543,1237655498129998024
0.03635695,145.96966,0.83091776,1237648722289557692
0.03636889,199.75483,1.878953,1237651735765582002
0.03637451,136.26636,0.93342198,1237674461487235473
0.03637756,214.56875,-0.3787199,1237674604290572568
0.03638847,227.85588,1.6856337,1237651736314773849
0.03639635,201.79431,0.73381072,1237648722314002606
0.03639857,199.27238,1.8266802,1237651735765385446
0.03640009,208.76454,-1.9614601,1237655499203543088
0.03640248,166.36689,2.5621324,1237651754004381824
0.03640864,148.64485,0.63228834,1237648722290737569
0.03641907,160.44369,-0.60057035,1237648720685301897
0.03642166,225.78921,-2.2048001,1237655691941839043
0.03645184,146.32958,-0.30622363,1237650795683184841
0.03645594,166.30039,2.45701,1237651754004316291
0.03647168,201.90897,0.44855942,1237648705122074764
0.03647864,227.36227,-1.2760438,1237655693016236382
0.036485,227.67399,-1.8650708,1237655498674930230
0.03648656,178.99671,-1.0003166,1237648720156557331
0.03651878,227.5245,-1.9226647,1237655498674864453
0.03652265,163.36455,1.7606548,1237654029251248220
0.03652715,227.52645,-1.9227129,1237655498674864452
0.03652861,225.90666,-0.39224088,1237648704058818898
0.03653381,227.54648,-1.2463153,1237648702985798060
0.03653407,147.48496,-0.23136338,1237650795683709023
0.03655899,225.84252,-1.8027693,1237655692478710083
0.03656447,233.2418,0.44074179,1237648705135771804
0.036577,202.70813,-1.7701865,1237655495442366739
0.036578,147.36287,-0.32793275,1237650795683643629
0.03658277,232.44948,-1.9189194,1237655691944722780
0.03659117,163.5301,2.1612093,1237654029788184855
0.03660105,142.90324,1.988894,1237651753994092579
0.03660583,226.28617,-2.2036235,1237655691942035814
0.03660655,225.73087,-2.1863467,1237655691941773412
0.0366118,232.79293,-1.4042109,1237655499214094596
0.03661502,180.89626,-0.040360833,1237648721231151231
0.03662616,228.05274,0.22945252,1237648721788666148
0.03663119,139.85183,2.7069116,1237674460952133890
0.03663217,199.25877,1.8055697,1237651735765385405
0.03663459,163.33319,2.0828704,1237651753466134914
0.03664904,233.01543,-0.26460063,1237648704061964514
0.03664962,182.55194,0.38433649,1237648721768743044
0.03666314,228.75909,2.5017874,1237651737388908735
0.03666505,202.33892,-0.63255823,1237648703511658641
0.03667171,165.63043,-1.1298197,1237674648848695531
0.03668176,221.01291,1.738312,1237651753491366111
0.03668297,228.62333,2.4553103,1237651737388843059
0.03669591,233.09397,1.0027522,1237655468064112884
0.03669661,142.65461,1.9956767,1237651753993961728
0.03669893,147.46024,-0.30102857,1237650795683709164
0.03669919,145.72946,0.12689565,1237650796219793636
0.03672502,135.62115,0.70969837,1237648722285035928
0.03673035,146.05733,-0.097030167,1237648721215881342
0.03674582,194.69036,2.683718,1237651736837160965
0.03675315,228.27544,2.1026998,1237651736851841262
0.03678217,208.62538,-2.8366394,1237655498129735823
0.03678606,144.18062,2.0179662,1237651753994682588
0.03679658,141.02018,2.1215783,1237673708259377285
0.03679677,213.61597,-2.4573051,1237655494373408954
0.03680339,146.8965,0.5474319,0
0.03680692,147.80929,-0.72849148,1237650795146969196
0.03680759,144.20351,-0.38794501,1237650795682267381
0.03681529,233.17511,1.0358901,1237655468064113036
0.03681899,226.59279,-1.7518369,1237655692479037666
0.03682072,214.08206,-1.4216636,1237655499742773294
0.03682305,132.57563,0.059411034,1237650796214092148
0.03683434,181.85789,-1.6687879,1237650371556474959
0.03683766,164.16571,2.4279956,1237651754003398798
0.03683984,229.4437,-0.77608796,1237648703523520869
0.03684402,232.92499,-1.3934458,1237655499214094746
0.03685256,227.65968,-1.4422829,1237655499211800914
0.03685638,220.44869,1.129602,1237651735237820604
0.03685938,197.09942,2.5324494,1237651754017816662
0.03686864,232.42692,-1.8271974,1237655498677027270
0.04146374,224.12367,-1.2672988,1237655499747164336
0.04146451,224.14161,-1.2748719,1237655499747164337
0.04147138,187.23489,-1.9163333,1237650762393714873
0.04147156,159.10736,-0.94318257,1237648720147841432
0.04147589,133.9486,0.7942829,1237648722284314869
0.04148691,206.06769,1.5766682,1237671992415289468
0.04148978,164.73846,1.4369336,1237654028714967126
0.04149128,240.88283,0.022598973,1237648704602243541
0.04149389,237.27509,2.6696516,1237651737929515284
0.0415007,222.47102,-2.4175299,1237655498135830693
0.04150169,225.47626,2.0320743,1237655469134512309
0.04150943,187.76314,0.048994851,1237648704578977947
0.04151317,166.71852,0.53932151,1237674650996637817
0.04151927,163.33952,-0.68827973,0
0.04153075,153.62342,-0.80719297,1237654669200326820
0.04153962,225.37821,-0.53968399,1237648720713744617
0.04155085,164.91071,1.6449656,1237651752929984612
0.04155705,219.82241,-2.9421061,1237655497597780021
0.0415576,157.31057,2.7689999,1237651754537255211
0.04157064,225.21912,1.7641918,1237651736313594107
0.0415848,229.94184,-2.4792759,1237655691406737762
0.04158546,223.87811,-1.3261741,1237655693014729030
0.04159208,221.07474,-1.0830813,1237648702982979787
0.0416,222.60205,0.10402399,0
0.04160169,225.55681,0.11211857,1237648704595558617
0.04161466,221.64347,-0.84954478,1237648720175235225
0.04161749,153.65334,-0.85192718,1237648720145481901
0.04163294,173.83791,-2.2866529,1237671142553354529
0.04164413,242.59459,0.72827905,1237648675068445600
0.04165219,195.95147,2.5288869,1237651754017292496
0.04165677,207.74679,2.2561387,1237674602140008559
0.04165886,173.18034,-2.1997321,1237650371015802996
0.04166552,206.97371,1.9136063,1237651753485271137
0.041668,196.08365,2.7151896,1237651736837751022
0.04167077,163.0797,1.2092371,1237648722833965258
0.04167232,188.07581,0.28785245,1237648721771167775
0.04167477,133.78093,0.81155759,1237648722284249438
0.04168135,153.357,-0.90982736,1237648720145350759
0.0416883,223.88543,-1.4780343,1237655693014729044
0.04169075,132.2783,1.5656984,1237651753989439991
0.04169106,184.95087,0.73307605,1237648722306662513
0.0416929,221.37167,-1.1857404,1237648702983110890
0.04169938,211.70447,2.2185836,1237651736307695764
0.04170485,241.79515,-1.056929,1237648702992023956
0.04170759,241.32353,0.19326937,1237648704602440009
0.04171393,221.71562,-1.1468682,1237648702983241940
0.04171489,207.81406,2.9439789,1237651737379733679
0.04172924,174.47477,-2.6005089,1237671129124307184
0.04174028,157.41629,2.7052287,1237651754537320564
0.04174339,133.95948,0.83114712,1237648722284314732
0.0417583,196.2515,2.2833902,1237651736300945551
0.04176417,153.43818,-0.87719747,1237648720145350937
0.04176767,157.24357,1.7716959,1237651735747035321
0.04176996,171.46008,-1.2002149,1237674648851185824
0.0417973,157.4214,1.9200283,1237651753463578764
0.04181243,239.62353,-0.55142386,1237655549666525565
0.0418243,130.28389,0.57604831,1237650796749914324
0.04183375,164.75428,1.4124255,1237654028714967239
0.04183447,228.07974,-2.6826884,1237655497601384597
0.04183638,237.26654,2.5283563,1237655470213366069
0.04184173,156.08771,-0.77714514,1237654669201375384
0.04184994,134.79004,-0.27211951,1237674460949512596
0.04185052,224.12819,-1.2172996,1237648702984290679
0.04185319,173.33747,-1.9744077,1237650762387620065
0.04187227,135.04615,-0.30181553,1237650795678269749
0.0418746,196.20851,2.2036781,1237651753480552483
0.04188251,197.88572,-0.60893256,1237648720701685912
0.04190006,242.55662,0.71470211,1237648675068445157
0.04191792,172.7556,1.8864705,1237654029255376993
0.04191952,156.71832,0.9297195,1237654671349121273
0.04191988,242.53678,0.76970754,1237648675068444796
0.04193715,224.40879,-0.077206951,0
0.04193868,178.7801,2.9944403,1237674597848973595
0.04194597,225.38183,2.0527406,1237655469134446868
0.04194733,241.97433,-0.99290304,1237668650389669054
0.04195274,181.35098,0.3302469,1237648721768218897
0.04195643,166.69301,0.25667317,1237648721761796219
0.04196968,197.01287,0.95994109,1237648705656783006
0.04197746,207.76624,2.7329861,1237674602676748473
0.04197877,185.60164,0.71594395,1237648722306924585
0.04198115,133.85938,0.85816824,1237650797288358106
0.04199496,221.69656,-2.5887025,1237655498135437665
0.04200801,157.4909,2.6076607,1237653665262141702
0.04202126,186.54187,-1.1564163,1237648702967840928
0.04204269,186.14691,0.12939186,1237648704578257299
0.0420449,171.73336,-1.3210504,1237650372088954982
0.04204565,238.28094,-1.0299699,1237655693021020764
0.04204783,211.53847,1.570276,1237651752950366494
0.04205796,171.97675,-1.2257048,1237674648851447905
0.04206223,224.66439,1.2826329,1237655468060377386
0.04207231,224.80936,1.4795123,1237651735776591992
0.04208763,225.18212,0.49016802,1237648705132232863
0.04208899,225.49372,2.0227938,1237655469134512328
0.04209772,233.92179,2.8159103,0
0.04209982,166.99062,2.0484326,1237651753467772962
0.04209985,167.14663,0.21605911,1237648721761992902
0.0421,132.68863,1.3159962,1237651753452765233
0.04210574,225.49164,2.6066303,1237651737387466988
0.04210712,175.15948,0.15130546,1237671142554599614
0.04212144,156.83115,1.6096218,1237653664188072058
0.04212166,239.03425,0.20444007,1237648704601456979
0.04212482,166.98058,2.0132403,1237651753467773090
0.04217126,223.88024,-0.51952107,1237648720713089057
0.04217549,234.68796,1.4654168,1237651736317788371
0.04218053,173.88566,-2.7087141,1237671129661046925
0.04218216,132.68365,1.2993858,1237651753452765443
0.0421891,207.64086,2.2322179,1237651736305926333
0.04220323,132.68648,1.3287101,1237653664714391735
0.04220662,222.35452,-2.4771584,1237655498135765176
0.04223429,223.33976,-1.5949722,1237655499209900311
0.0422501,166.63863,0.28000707,1237648721761730778
0.04225145,132.67648,1.3544199,1237653664714391718
0.04225158,222.22776,-2.5911409,1237655498135700024
0.04226522,228.04512,-2.138592,1237655691942822032
0.0422689,222.12459,-2.4027301,1237655691940200672
0.04227361,223.39813,-0.4365642,1237648720712892687
0.04227561,151.07643,-1.13435,1237651799623925935
0.04227663,196.28731,2.480568,1237651754017423538
0.04228243,153.35722,-0.78170171,1237654669200195742
0.04228331,226.79241,2.3097129,0
0.04228336,221.02121,-2.6493833,1237655498135175191
0.04228432,164.64563,0.29238444,1237648721760878739
0.04228481,174.17535,-2.5604151,1237671142016483461
0.04228496,153.35198,-0.84270209,1237648720145350856
0.04230443,224.53588,1.5485942,1237655468597182871
0.04230568,218.70961,2.9574997,1237651821100007550
0.04230684,225.54212,2.5311523,1237651737387467026
0.0423163,166.72322,0.25916239,1237648721761796136
0.04232889,153.58124,-0.89079543,1237648720145416503
0.04233624,239.11211,-0.021776139,1237648673993195770
0.04234205,132.71479,1.316693,1237651753452765485
0.04236042,224.91588,2.3011676,1237651736850333913
0.04236275,187.2029,-1.4242744,1237650372095705326
0.04236696,225.99363,2.6832553,1237651737387663626
0.04237309,223.37131,0.30719559,1237648721786568995
0.04237369,166.94197,2.0589316,1237651753467773045
0.0423918,223.3961,0.010397139,1237648704594575485
0.04239549,167.15841,1.8765007,1237654029252886599
0.04239626,222.2542,-0.64774544,1237648703520374974
0.04240781,226.85744,2.4298564,1237655469671973143
0.04240866,221.82069,-2.9117338,1237655497598632145
0.04240929,149.94062,-0.24466869,1237651800697209009
0.0424097,207.89526,2.5541591,1237651736842928318
0.04242723,167.19401,1.8406969,1237654029252952169
0.04242928,234.22529,2.4634624,1237651737391268200
0.04243154,225.35971,2.0696736,1237655469134446837
0.04243359,196.55458,1.478476,1237651735227334808
0.04243706,196.56024,1.803833,1237651752943812771
0.04243781,153.44509,-0.91421698,1237648720145350673
0.04244369,223.13316,-0.16635671,1237648721249632509
0.04244433,189.49884,0.95280651,1237648705653506177
0.04245079,179.022,2.7831583,1237671139872079984
0.04245241,199.42738,2.3236101,1237651736302321918
0.04245998,225.14779,1.4803091,1237651735776723206
0.04246574,225.4038,2.4470133,1237655469671317746
0.04247295,177.74301,-0.36793101,1237674649927680217
0.04247649,153.37033,-0.92307669,1237648720145350669
0.03896445,162.47744,0.15903767,1237674650457866497
0.03896574,228.07508,2.0322431,1237655469135626467
0.03896602,160.29862,-1.2426271,1237654668666339372
0.03897488,227.49894,1.3741109,1237651735777771698
0.03897807,184.85245,-0.29407863,1237648704040861800
0.03898578,166.04347,1.5448037,1237651752930443489
0.03898765,162.19973,0.1683697,1237674650457801084
0.03899118,234.65889,-0.50782316,1237648720717808239
0.03899274,164.0616,1.3893528,1237654028714705006
0.03899339,160.14433,-0.90941266,1237648720148299897
0.03899567,161.37702,-0.2579204,1237654669740540080
0.03899849,196.7484,2.8114404,1237651736838013084
0.03899863,162.49522,0.32230856,1237648721759961111
0.03901304,228.44626,2.0980395,1237651736851906818
0.03901537,235.64047,-0.50478065,1237648720718201265
0.03902109,158.57635,-1.2386839,1237654668665618647
0.03902181,166.13776,2.6577884,1237654030326235405
0.03902899,163.1192,1.0614186,1237648722833965080
0.03902926,149.65731,0.87075168,1237651752386429097
0.03903442,216.34632,1.7246839,1237651753489334433
0.03903611,234.23808,-0.087793105,1237648721254481977
0.03904339,229.70829,0.010946202,1237648704597328384
0.03904388,163.61709,1.7972172,1237654029251379379
0.03904717,227.35206,0.6551174,1237655467524686176
0.03905089,167.28776,-0.76814615,1237674649386287603
0.03905252,167.24606,-0.76203942,1237674649386221788
0.03906121,230.72955,0.9041394,1237648705671528594
0.03906655,195.8967,2.6358741,1237651754017292442
0.03907105,166.95515,0.74439729,1237648722298732616
0.03907213,161.60661,-0.38552881,1237654669740671012
0.03907776,166.48693,2.6817965,1237654030326366373
0.03907945,179.2427,1.1480424,1237648722841043030
0.0390852,164.83564,1.5988416,1237651752929919191
0.03909339,228.8184,2.1769406,1237651736852037993
0.03910039,164.34462,0.66165262,1237648722297618511
0.03910061,160.89927,-0.95717453,1237648720148627653
0.0391009,234.59301,-0.46209912,1237648720717742498
0.03910921,166.09966,1.4589991,1237654028715557024
0.03910941,160.93824,-0.42325978,1237648720685498439
0.03911074,214.32501,2.8090017,1237651754562224218
0.03913505,233.36734,0.43049973,1237648705135837483
0.03913744,236.32052,2.3817193,1237651737392185762
0.03914415,165.6703,1.0618643,1237648722835079336
0.03915087,228.16815,2.576733,1237651737388646675
0.03915144,138.03336,0.78488074,1237648722286084368
0.0391518,228.63965,2.7115229,1237655470209630446
0.03916226,162.71656,0.58929842,1237674650994868398
0.03916397,164.51111,1.6026661,1237651752929788147
0.03916468,229.76983,0.41375157,1237648721789387064
0.03916633,182.96716,-2.4740776,1237650761855008851
0.03917246,162.34459,0.39453197,1237648721759895774
0.03917247,164.04708,2.0679663,1237651753466462275
0.03917455,168.38445,0.00053122646,1237674650460487947
0.03917867,160.93637,-0.42134694,1237648720685498440
0.03918282,228.03348,2.0560829,1237651736851710439
0.03918349,228.49129,1.7346131,1237651736315036005
0.03918888,164.4309,1.5672943,1237651752929787916
0.0391899,164.44401,1.2534234,1237648722834554895
0.03920615,168.3406,-0.056491853,1237648721225646298
0.03920807,160.65291,-0.25397386,1237654669740278009
0.03921143,166.61102,2.8707934,1237651754541318321
0.0392126,164.52423,1.5040844,1237651752929788005
0.03921421,149.37604,1.320187,1237651752923169090
0.03923717,159.98683,-1.4237325,1237650805881831816
0.03924561,164.78393,1.8924084,1237654029251838134
0.03926414,162.71575,1.1670165,1237648722833768485
0.03926485,162.51345,1.1579437,1237648722833703021
0.03928244,164.30487,0.63860485,1237648722297618624
0.03928925,163.72528,1.6695951,1237651752929460337
0.03929374,137.34977,-0.63913863,1237650795142382013
0.03929568,179.63288,1.1319487,1237648722841174194
0.03929604,236.49041,2.2868466,1237651737392251141
0.03929883,228.407,1.3581036,1237651735778164982
0.03929891,162.03127,0.16711747,1237654670277738693
0.03930935,228.044,1.3091986,1237651735777968435
0.03930969,227.46102,0.28323209,1237648721788404180
0.03930984,163.24084,0.54163368,1237674650995130466
0.03931212,198.4486,-0.045569289,1237651203694526509
0.03931328,166.61051,2.8654085,1237651754541318320
0.03931787,216.43693,2.3410546,1237651754026270858
0.03931824,169.19601,-0.10021203,1237648721225973840
0.03932527,179.23754,1.1158918,1237648722841042953
0.03932641,164.56345,1.6159947,1237651752929853497
0.03933161,227.67038,0.57709782,1237648705133346864
0.03933707,158.17889,-0.85295117,1237648720147447944
0.03934652,164.20412,1.6134749,1237651752929656992
0.03934706,198.53589,-0.44112266,1237651203157721163
0.03935346,161.07584,-0.64580411,1237654669203538120
0.03935371,167.85891,1.6689093,1237651752931295292
0.03935936,160.75017,-0.88153984,1237648720148562065
0.03935957,228.54867,2.6027399,1237651737388777759
0.03936305,162.11893,0.33602046,1237648721759764640
0.03936658,235.82743,2.4548251,1237655470212776146
0.03936883,165.38123,1.7575645,1237651735750574169
0.03937292,168.36645,-0.056909478,1237648721225646181
0.03937476,234.58909,-1.7264256,1237655498677944490
0.0393748,137.29796,0.8354306,1237648722285756726
0.03937567,161.7671,-0.091977041,1237648721222762644
0.03937625,164.48071,1.7266772,1237654029251707057
0.03938651,167.84091,1.5853371,1237651752931229865
0.03939003,216.63378,2.7516695,1237651754563207315
0.03940077,159.66746,-1.2131885,1237654668666077363
0.03940544,214.82195,-0.41276078,1237648704053969096
0.03940557,227.72883,1.9089083,1237655469135495480
0.03940599,164.38155,1.7785686,1237654029251707008
0.03941313,163.662,1.7863296,1237654029251379293
0.03941562,239.08478,-0.27122044,1237648704064586399
0.03941641,165.13548,2.1160691,1237651753466921014
0.03941692,227.82314,1.6456971,1237651736314773809
0.03941847,232.84795,2.1558403,1237655469674594492
0.03942392,162.59494,0.23637702,1237648721759961461
0.03942453,163.20488,2.0065289,1237651753466134863
0.03942624,167.76243,2.4983208,1237651754004971556
0.03942682,233.53769,-0.74716384,1237648703525290074
0.03942726,229.92333,0.072237353,1237648704597459250
0.03943185,164.125,0.98776949,1237674651532329125
0.03943752,173.59721,-2.5293226,1237671142553223207
0.03944207,128.42121,2.1765185,1237653665786298737
0.03944224,179.22593,1.0992994,1237648722840977489
0.03944385,216.19247,1.1708777,1237651735235920177
0.03944389,185.30393,-0.86424932,1237648720159309954
0.03944447,159.85805,-1.2451182,1237654668666142987
0.03945875,225.76673,-2.5397076,1237655691404968127
0.03946274,164.72031,0.67973134,1237648722297815045
0.03946291,165.27647,1.8674546,1237651735750508718
0.03946337,233.37361,-2.0534735,1237655691945116196
0.03947056,166.88169,0.78310968,1237648722298732703
0.03947514,161.58242,-0.41065061,1237654669740671100
0.03947732,229.89489,2.2238943,1237655469673284019
0.03947736,162.83691,1.3854211,1237654028714115291
0.03947879,168.29428,0.067275329,1237674650460422521
0.03948097,159.65995,-1.2553038,1237654668666077352
0.03948564,164.82438,1.1534874,1237648722834686048
0.03948652,204.10398,-0.1219539,1237651504343679158
0.03948829,170.79345,2.8028456,1237654030328266773
0.03950118,222.54957,0.54358174,1237648705131118796
0.03950142,171.60782,-1.8779887,1237650762386899031
0.03950331,169.18054,-0.21329928,1237674649923944592
0.03950533,227.98485,2.7657771,1237655470209302814
0.03950676,183.17568,-2.023734,1237650762391945322
0.03951054,185.08172,-0.52422994,1237648720696115361
0.03951909,162.46552,0.16418646,1237674650457866486
0.0395316,170.3001,2.4275927,1237651754006085803
0.0395325,178.35522,1.9054128,1237671127516250298
0.03953307,164.54995,1.6558741,1237651752929853543
0.03953943,164.3122,0.60673079,1237674650995589196
0.03953989,173.82649,-2.7740599,1237671129660981478
0.03954453,228.08796,1.0417497,0
0.03954748,164.78813,1.3833929,1237654028714967212
0.0395501,166.83319,2.8876713,1237651754541449257
0.03955185,179.27475,1.1255795,1237648722841043066
0.03955206,168.96645,-0.077578294,0
0.0395609,168.2701,-0.093729351,1237648721225580762
0.03956285,164.32311,1.256943,1237648722834489493
0.03956334,229.33242,0.95850168,1237655468062474362
0.03956451,225.71213,-2.3366747,1237655498137207053
0.03956998,235.10334,-1.9034963,1237655691945902375
0.03687532,198.90802,1.7755118,1237651752944861320
0.03688679,229.43078,-2.40863,1237655498138845372
0.03688883,228.19134,-1.195363,1237648702986060074
0.03689209,217.30666,1.0717938,1237651735236444289
0.03689335,225.95646,-0.92998342,1237655693552517412
0.03689371,217.27625,0.96418787,1237648705665630502
0.03689807,219.56877,-0.34973752,1237648704056066085
0.03690346,228.41052,2.8950909,1237651821641073021
0.03691157,227.59227,-2.2477124,1237655691942625567
0.03691328,227.65874,-2.4895858,1237655691405754640
0.03692764,229.10187,2.8465038,1237655470209827073
0.03692841,226.47421,-1.730731,1237655692478972232
0.03693151,132.38664,-0.083599669,1237648721209917672
0.03694027,161.51448,-1.0942312,1237654668666863833
0.03695014,226.2704,-1.1097149,1237648702985207970
0.03696278,233.29347,0.49075427,1237648705135772257
0.03696281,199.28966,2.3411622,1237651736302256388
0.03696953,228.84315,2.9628613,1237651821641269483
0.03699495,219.18094,-0.56703519,1237648720710992232
0.0370101,229.93213,-0.60772418,1237648720715710772
0.03701136,199.51455,-0.06241329,1237651203694985422
0.03701225,232.96326,1.9027621,1237651736853872969
0.03702575,221.21718,0.3658091,1237648721785651375
0.03702898,229.94986,-2.1535059,1237655691943673982
0.03703824,230.3189,-1.3866869,1237655499212980466
0.03703872,233.67846,-0.91200307,1237655499751358958
0.03704123,147.8307,-0.17603576,1237648721216667792
0.03704241,228.86176,2.8608673,1237651821641269504
0.03705697,233.15168,-0.80816968,1237648703525093964
0.03705868,164.77538,1.7224208,1237654029251838194
0.0370624,196.68817,2.512191,1237651754017620080
0.03706439,197.42175,2.6849837,1237651736838340708
0.0370778,227.8544,1.5757263,1237655468598689979
0.03708264,183.4782,-1.6150535,1237650762928947428
0.03709306,182.29784,2.7256197,1237651736831721576
0.03709512,208.63396,-2.8501221,1237655498129735833
0.03710312,226.4814,-1.5432737,1237655499211276676
0.03710405,229.97143,-0.67510757,1237648703523717431
0.03710879,157.81949,-0.67018532,1237654669202161756
0.03711182,182.20694,1.1918203,1237648722842288332
0.03711186,229.4521,-1.4261451,1237655499212587089
0.03711215,230.23177,-2.0637338,1237655691943739713
0.03711469,226.2976,-2.1419522,1237655691942035708
0.0371196,228.52498,-0.67330983,1237648703523127487
0.03712127,225.80342,-0.93721966,1237655693552451644
0.03712168,227.84717,1.6982987,1237651736314773844
0.03712886,233.25964,0.41993911,1237648721790894241
0.03713626,244.6202,-1.2087834,1237648702993269634
0.03714062,232.41715,-1.9071285,1237655691944722737
0.03715308,230.01607,-0.96745138,1237648720178905562
0.0371546,147.86931,-0.56269163,1237648720679796961
0.03716421,232.96002,-1.1856664,1237655693018726757
0.03717258,227.62306,-2.1686283,1237655691942625336
0.037173,230.49736,-1.9315858,1237655498676175095
0.03717615,220.1224,0.58409814,1237648705130004781
0.03718474,229.4649,-0.79317849,1237648703523520610
0.0371957,213.70929,-1.597084,1237655495447216254
0.03719734,233.4717,1.716633,1237655469137985822
0.03719928,227.13153,-1.7144995,1237655692479299776
0.03720244,144.89775,2.3119475,1237653665256636557
0.03720916,164.04718,1.3056308,1237654028714639436
0.03721,227.88688,1.7820398,1237651736314773620
0.03721091,139.93549,2.1272232,1237673708795854996
0.03721606,226.06272,-1.0518912,1237648702985142532
0.03721648,182.42635,-2.5037291,1237650370482995346
0.03722517,144.93859,2.2731471,1237653665256636688
0.03723248,162.70942,-0.75961315,1237674649384255643
0.03723513,232.39773,-1.9231157,1237655691944722716
0.03723677,239.6267,0.22696154,1237668649851683476
0.03724258,227.59795,-1.7862407,1237655692479496446
0.03724371,229.48538,-0.91874312,1237655693554090383
0.03724661,227.77621,-2.0858927,1237655691942691097
0.03725401,164.2551,1.7164937,1237654029251641516
0.03725618,232.40412,2.8746766,1237654879670960357
0.03726012,168.31,-0.036658031,1237648721225646275
0.03726389,202.68118,-1.0804855,1237648702974918777
0.03726663,232.99457,-0.71250279,1237648703525028294
0.03726918,228.53721,-0.68902637,1237648703523127517
0.03726973,227.37021,1.0034177,1237648705670086992
0.03727139,228.6951,-0.19980648,1237648721252057450
0.0372731,228.85795,2.390027,1237655469672825273
0.03727411,147.65921,-1.0037984,1237648720142860424
0.03727453,229.3505,-0.72650201,1237648703523455346
0.03727661,228.884,1.774739,1237651736315232357
0.03728395,234.37636,-2.197102,1237655498141008183
0.0372858,201.46964,1.0554721,1237651505953177694
0.03729145,228.93135,2.9674985,1237651821641334952
0.03729917,232.70314,-1.5995341,1237655692481724748
0.03730001,233.26021,1.2017845,1237651735780262193
0.03730441,163.32974,1.0526373,1237648722834030774
0.03730522,162.88699,-1.0028922,1237648720149479679
0.03730837,181.78969,-1.2525617,1237674648855707781
0.03731969,164.62062,2.6964835,1237654030325514470
0.03732303,229.69364,-0.33384471,1237648704060457414
0.03732712,144.87585,2.6018558,1237653665793507349
0.0373337,229.16229,-0.040587284,1237648721252254125
0.03734297,232.07316,-0.12794392,1237648721253564592
0.03734398,130.26049,0.39589608,1237648721745805778
0.03734957,232.74019,0.97770261,1237648705672446325
0.03735238,227.67889,-2.4818112,1237655691405754654
0.03735736,146.25172,0.506149,1237650796756926585
0.03736193,139.68161,1.3947529,1237673708258721809
0.03737487,230.94629,-0.63972443,1237648703524175948
0.03738691,148.59379,-1.2570639,1237654668661227617
0.03738983,227.88604,1.5176532,1237655468598690297
0.03739513,217.13184,1.1275035,1237651735236378627
0.03741799,227.60461,2.8224313,1237655470209171716
0.03741967,128.63273,0.19505592,1237650796212322839
0.03742019,197.61484,1.6932891,1237651752944271640
0.03742896,165.55709,1.5199406,1237651752930246800
0.03743283,232.69799,2.9760512,1237651822179844174
0.03743362,163.6087,0.66373778,1237648722297290822
0.03743411,181.99998,1.3959337,1237651752400584794
0.03743947,230.97553,0.3490012,1237648721789911342
0.03745212,166.39695,-0.16301177,1237651835058389053
0.0374546,146.01225,0.76563817,1237648722289623239
0.0374554,233.41316,0.71966184,1237651818953048197
0.03746455,176.01894,-2.8171921,1237671139869261968
0.03747117,213.775,-1.5568645,1237655499742642362
0.03747829,229.70372,-0.16238239,1237648721252516068
0.03748205,233.30893,0.4983481,1237648705135772307
0.03748783,201.22388,2.1595331,1237651753482715380
