z,ra,dec
  0.096259,152.2717,8.4086933
  0.096259,231.09132,1.7718734
  0.096262,168.69329,5.3353861
  0.096264,179.24369,3.9537431
  0.096266,176.45631,-1.4807548
  0.096268,336.08888,-0.1723252
  0.096268,212.27946,9.7081783
  0.096271,179.2489,3.7856197
  0.096282,228.72485,1.9918016
  0.096283,328.31218,-0.38685497
  0.096286,168.33319,4.6317847
  0.096293,347.44108,-9.3551834
  0.096294,353.34694,-1.1118946
  0.096294,228.75377,2.7042638
  0.096300,156.12847,0.05882752
  0.096302,211.4504,7.2726049
  0.096302,13.621137,-9.7171685
  0.096303,334.04741,-9.8347895
  0.096304,309.3983,-1.087629
  0.096316,156.28448,-0.07528727
  0.096318,162.4414,0.66387721
  0.096320,179.24738,3.8600861
  0.096320,159.8893,-0.64443766
  0.096327,147.37369,8.8954168
  0.096327,237.3176,3.8090261
  0.096331,156.72209,1.3052084
  0.096333,175.27564,4.7070181
  0.096336,178.00489,4.5389227
  0.096338,179.62332,-1.398946
  0.096339,199.62829,2.9015201
  0.096342,159.23872,2.2913406
  0.096344,240.36192,3.3696462
  0.096346,137.91264,7.7113289
  0.096347,176.48417,-1.3492331
  0.096348,151.66204,0.48060997
  0.096348,141.28291,3.7312738
  0.096352,151.84724,0.80628305
  0.096356,321.45626,-6.3317518
  0.096363,121.95229,7.7564711
  0.096363,181.26905,-1.3767172
  0.096364,147.40761,2.2195607
  0.096367,232.99496,-1.3834724
  0.096368,126.53053,6.8150101
  0.096372,152.07618,-0.36023818
  0.096376,317.07336,9.0660809
  0.096377,175.29221,5.2204187
  0.096379,172.24952,-2.8633413
  0.096387,159.36336,1.2862031
  0.096396,168.02952,2.0009441
  0.096399,159.28423,2.2209821
  0.096401,159.60492,-0.39194134
  0.096405,153.98044,2.5398508
  0.096409,234.85895,8.950108
  0.096412,59.915372,-6.5268419
  0.096413,176.31162,7.3791072
  0.096415,162.63075,0.76059904
  0.096417,332.06685,-0.56093382
  0.096419,159.04676,2.6735516
  0.096421,228.94772,-1.9284645
  0.096426,194.05807,-0.96722797
  0.096428,157.46493,0.5007956
  0.096428,199.16528,5.429034
  0.096429,159.41494,-0.1804924
  0.096431,217.87538,2.5908274
  0.096431,176.30749,8.1846064
  0.096431,148.33625,1.5285935
  0.096433,315.97933,9.9932993
  0.096433,161.82212,9.2872465
  0.096434,212.79468,5.206049
  0.096437,209.00944,4.6470116
  0.096438,182.98786,8.9103753
  0.096440,334.50396,-8.7063446
  0.096441,153.0937,8.6089865
  0.096442,182.79253,-2.4080834
  0.096442,181.29724,-1.1782824
  0.096445,317.44017,9.9891426
  0.096445,197.17565,8.9273525
  0.086349,190.7748,2.8725097
  0.086355,221.6292,6.1122045
  0.086360,350.39444,-9.5385021
  0.086362,150.46339,-0.68125326
  0.086365,232.69516,5.5455461
  0.086367,193.22587,-2.5824747
  0.086367,216.19886,6.8997099
  0.086368,225.2591,8.0306867
  0.086368,202.64,6.5118656
  0.086369,241.15014,7.7257571
  0.086374,44.551595,-8.9704535
  0.086376,4.4017188,-9.7084006
  0.086377,217.46982,0.34635476
  0.086377,206.11187,-2.4042743
  0.086377,195.97571,-1.2373998
  0.086378,325.25924,-8.6377672
  0.086386,194.70132,-0.86305868
  0.086386,145.83531,7.5320892
  0.086388,203.09068,-3.3201727
  0.086388,330.36464,-7.773098
  0.086389,198.02258,4.6230363
  0.086392,168.99892,9.9967797
  0.086393,3.8657069,-9.7286912
  0.086394,144.10438,9.8783861
  0.086395,177.06695,-3.5829875
  0.086395,125.62725,6.4733623
  0.086397,58.473887,-6.8528401
  0.086398,316.2873,-6.2957795
  0.086401,192.18038,-0.45821817
  0.086406,163.29672,9.8308303
  0.086407,167.38349,3.5866449
  0.086408,323.35231,-0.26820574
  0.086408,196.96482,8.6069721
  0.086408,215.8342,8.801795
  0.086410,179.64663,0.76761728
  0.086413,186.98347,8.777425
  0.086413,160.10232,6.1226674
  0.086414,204.08384,1.3983325
  0.086415,321.80837,-7.6156352
  0.086415,170.79415,9.0051493
  0.086421,326.02266,-0.68343851
  0.086423,335.74627,-8.7539846
  0.086424,195.2757,-3.2657594
  0.086424,243.86729,6.5648781
  0.086425,149.3299,0.69082065
  0.086427,206.85427,-3.4227536
  0.086431,219.42941,4.8719958
  0.086433,194.78679,2.0439131
  0.086433,12.258499,-9.5242672
  0.086434,333.96082,-7.5510862
  0.086434,232.64068,3.4148794
  0.086435,200.34388,8.3546852
  0.086435,200.80735,-0.68206183
  0.086436,231.62029,3.9610283
  0.086436,232.41784,3.5093438
  0.086437,177.05384,-2.9259108
  0.086442,187.68456,7.832061
  0.086443,235.20155,-2.2979606
  0.086444,193.45187,-3.4030221
  0.086447,334.48026,-8.0347997
  0.086449,201.84988,7.387573
  0.086453,205.01864,2.2756501
  0.086456,205.61359,-0.65717315
  0.086456,236.52067,1.0218702
  0.086459,144.34368,7.9969403
  0.086462,163.46425,9.776694
  0.086463,49.920274,-0.92902221
  0.086463,3.8184324,-9.5991331
  0.086466,32.319945,-1.15589
  0.086467,195.12372,2.4138944
  0.086467,232.6884,8.6650476
  0.086468,172.79077,4.9736326
  0.086471,230.79477,2.1355839
  0.086472,170.25002,9.8069863
  0.086472,146.72476,1.0311171
  0.086472,200.51688,-1.9174894
  0.086473,232.03484,5.2957924
  0.086476,33.096491,0.19823345
  0.086478,195.74114,9.4100386
  0.086480,30.353409,-8.7797541
  0.086481,194.75929,1.1410933
  0.086482,124.80041,4.3401772
  0.086483,146.65383,4.5791562
  0.086483,353.39074,1.0838344
  0.086484,195.91649,2.568189
  0.086490,142.53734,9.6381572
  0.086490,27.87497,-8.3016651
  0.086491,13.843811,0.94036761
  0.086492,205.23551,-0.65393817
  0.086495,205.80176,6.1337518
  0.086497,175.08995,3.566358
  0.086498,224.53047,9.214684
  0.086503,343.32807,-9.7299888
  0.086505,203.72778,-1.4499999
  0.086506,201.58504,-1.6863232
  0.086509,205.97513,4.8069905
  0.086516,243.76642,6.4717748
  0.086517,217.19419,2.444402
  0.086518,213.6337,4.9387716
  0.086518,230.45729,2.3111942
  0.086518,354.63187,-0.67721949
  0.086519,228.33123,4.4598864
  0.086519,22.493543,-9.8016368
  0.086519,319.32136,9.7668652
  0.086519,12.363142,-8.7148248
  0.086522,180.79133,0.31924394
  0.086525,36.203194,-0.90084995
  0.086526,203.27457,-0.40705134
  0.086527,216.99894,8.7139994
  0.086527,314.17187,0.52207062
  0.086529,325.40027,-8.0218626
  0.086530,189.45766,2.1170472
  0.086530,199.1509,-0.0206755
  0.086530,195.76528,-0.52532557
  0.086533,321.1444,0.65307236
  0.086533,142.4768,9.7564225
  0.086535,188.64384,5.3603481
  0.086535,202.85227,-0.41172853
  0.086540,202.66792,6.2042516
  0.086540,178.65449,7.39463
  0.086541,316.00332,-7.1759805
  0.086543,232.66832,0.05896827
  0.086546,122.13403,8.571852
  0.086547,200.26442,-3.6151914
  0.086549,330.24425,-7.5410292
  0.086553,316.13398,9.1886114
  0.086554,175.6314,8.206573
  0.086556,124.58454,3.1677779
  0.086556,28.439851,0.26906644
  0.086560,232.64981,4.3051447
  0.086564,332.54971,0.11877528
  0.086565,197.19383,7.9117895
  0.086568,27.005717,-0.97749971
  0.086569,146.67968,2.0669832
  0.086569,59.356441,-6.7167062
  0.086572,170.51718,8.8799543
  0.086577,205.27985,-0.42132047
  0.086578,190.72343,2.7179724
  0.086579,40.865729,0.72746385
  0.086580,200.56957,-1.9371671
  0.086581,175.84728,7.7672441
  0.086584,191.8142,-0.07039756
  0.086594,144.29813,9.4166157
  0.086595,181.87317,-0.202849
  0.086595,201.75216,-2.8640265
  0.086596,348.13776,-9.7661746
  0.086602,135.6566,0.39658418
  0.086602,348.85803,1.1789067
  0.086603,139.31933,3.8168884
  0.086609,173.23827,0.84871285
  0.086611,196.29374,7.2892357
  0.086614,52.062221,-6.0317847
  0.086614,211.16806,6.2995829
  0.086614,19.052887,0.7906068
  0.086615,334.57258,-0.52048851
  0.086617,195.88449,7.7043666
  0.086619,226.13471,8.3939794
  0.086622,201.7496,-2.1500536
  0.086625,235.39898,0.67432168
  0.086626,205.16927,-0.42856375
  0.086627,342.70539,-8.9234184
  0.086630,6.2261358,-9.8879003
  0.086630,125.65687,7.0035216
  0.086632,223.92734,-2.0047374
  0.086632,147.06703,7.1130938
  0.086634,144.2698,8.6068414
  0.086638,174.69257,2.233291
  0.086643,200.97155,1.2945958
  0.086643,200.55081,-3.319836
  0.086644,341.29525,-0.76522682
  0.086645,2.6962573,-0.14476272
  0.086646,217.10352,9.4457826
  0.086647,213.52396,5.5002158
  0.086647,170.78857,8.9716189
  0.086657,196.92655,8.6398267
  0.086659,188.62857,5.8988374
  0.086661,348.30413,-9.7467913
  0.086663,155.90688,4.8709449
  0.086664,192.94202,-1.8002598
  0.086665,225.58745,0.18479065
  0.086666,222.94317,6.8819083
  0.086669,200.57903,-3.5800125
  0.086671,200.25763,-3.1620941
  0.086676,224.1478,-0.99146098
  0.086682,147.67103,0.66726577
  0.086682,172.55651,3.5850729
  0.086685,146.44389,2.1310358
  0.086685,45.35444,-0.3465217
  0.086685,319.36151,9.5623376
  0.086689,178.58169,2.7739217
  0.086690,181.53533,5.3120157
  0.086693,232.84169,8.8747615
  0.086694,195.23628,-0.07723885
  0.086694,30.214979,-8.7619299
  0.086695,222.30433,-2.8755398
  0.086700,2.6897766,-0.12775178
  0.086705,157.9147,3.3037727
  0.086706,221.61589,6.702632
  0.086706,179.67627,0.39446435
  0.086707,222.60871,6.6964759
  0.086709,179.58579,0.35114559
  0.086709,341.60774,-8.4680064
  0.086709,163.27051,9.9000308
  0.086710,197.91829,7.7639666
  0.109459,215.03041,4.1901418
  0.109462,34.392208,-8.1453746
  0.109469,19.846008,-9.8696335
  0.109474,143.31376,6.1178949
  0.109478,143.40263,8.6344341
  0.109480,152.12499,6.393399
  0.109482,155.28669,5.864525
  0.109485,309.96332,-5.8522059
  0.109486,345.01533,0.14947423
  0.109514,235.99208,5.9955644
  0.109517,123.92262,7.9093264
  0.109529,215.4247,7.0431859
  0.109530,57.239575,0.77868686
  0.109536,168.25889,1.701554
  0.109537,123.29043,6.5138065
  0.109538,187.82244,-2.7382354
  0.109539,193.6797,9.3879038
  0.109541,339.21846,-0.46948597
  0.109541,193.85909,5.2279528
  0.109549,235.29931,4.7434356
  0.109552,234.58636,4.6216845
  0.109565,35.84139,-9.0719591
  0.109567,153.23785,9.2812908
  0.109571,335.53644,-1.1801221
  0.109579,350.22902,0.46919285
  0.109580,156.35627,4.9722183
  0.109584,125.65686,6.62626
  0.109584,167.52611,-1.0212579
  0.109588,217.68972,2.2762145
  0.109589,155.34803,6.8060557
  0.109589,212.72427,8.72736
  0.109596,162.06459,-0.36540929
  0.109597,187.05448,-3.5263269
  0.109600,31.703179,-7.8993101
  0.109602,174.86108,-3.6255972
  0.109615,151.98419,8.966508
  0.109626,157.04507,4.4116781
  0.109631,236.14338,4.9418905
  0.109633,183.71768,-3.4709686
  0.109639,47.074845,0.27926353
  0.109640,219.34283,-0.027894
  0.109640,209.40714,8.8035415
  0.109647,176.73504,-3.0552147
  0.109649,321.69572,0.31861818
  0.109649,122.32654,8.9542507
  0.109652,34.381998,-8.1833898
  0.109661,245.24812,5.7332201
  0.109662,174.93478,-1.7274388
  0.109669,336.35225,-7.750862
  0.109673,46.624549,-0.63092865
  0.109676,16.93084,-8.6769373
  0.109680,15.353078,-0.0520147
  0.109680,125.41319,7.4899057
  0.109685,187.9999,-2.514284
  0.109692,172.42462,-1.4256019
  0.109692,238.76497,5.4465276
  0.109693,200.18499,1.4809484
  0.109694,194.28486,5.3146798
  0.109704,133.43387,0.34299772
  0.109707,155.37551,1.0735679
  0.109713,236.86702,3.4864735
  0.109718,38.187187,-8.0898172
  0.109720,316.93266,9.2026234
  0.109721,156.60986,8.2901198
  0.109726,235.83317,5.8048738
  0.109728,149.46344,4.290912
  0.109731,236.5163,-0.02993778
  0.109734,182.2389,2.7137326
  0.109734,185.78346,1.6559291
  0.109735,216.23729,5.6133761
  0.109739,59.61176,-4.8765925
  0.109740,200.41029,-0.55950986
  0.109745,221.30754,0.49839002
  0.109745,14.011149,-0.32089806
  0.109748,129.43127,3.9055124
  0.109753,135.26409,7.0640223
  0.109760,16.70654,-8.7726078
  0.109763,230.72083,3.2974355
  0.109763,156.61799,7.345957
  0.109767,181.54321,3.2820446
  0.109769,328.16916,-0.39257837
  0.109770,180.9702,-0.18939452
  0.109776,334.09113,-9.2981298
  0.109779,325.96192,-7.3343537
  0.109781,216.18809,3.2632679
  0.109787,194.4932,2.7801793
  0.109789,168.60164,4.6002824
  0.109791,156.32989,9.9688853
  0.109794,221.51071,-1.0121572
  0.109795,38.272534,-0.77181113
  0.109795,213.20909,6.8968497
  0.109796,199.46139,6.0739537
  0.109798,122.98006,9.9818508
  0.109800,199.61182,0.56764828
  0.109800,182.76254,-2.9467374
  0.109801,42.057891,-1.1513309
  0.109803,198.7503,4.4365469
  0.109803,223.46796,-1.4485335
  0.109804,219.19691,0.627941
  0.109805,346.27038,-9.8634388
  0.109808,123.24406,6.6511719
  0.109812,226.74002,9.5946846
  0.109815,213.9448,5.9720531
  0.109816,234.94469,0.7864217
  0.109818,53.38231,-7.1289227
  0.109818,33.178654,-9.9287149
  0.109818,206.78164,8.1506103
  0.109823,228.54387,-1.6757666
  0.109825,311.30982,-5.8757741
  0.109826,169.59528,5.1797864
  0.109831,205.79738,2.4661864
  0.109834,179.06378,-1.0077064
  0.109839,18.263822,-0.06586976
  0.109847,16.508208,-8.6773957
  0.109848,227.93424,2.5274197
  0.109851,15.635889,-0.1621432
  0.109853,216.26249,3.1657788
  0.109854,122.32465,8.3081185
  0.109856,187.23692,6.9235463
  0.109867,221.27773,0.49476222
  0.109871,163.97543,6.1245984
  0.109875,334.17526,-9.4289597
  0.109884,122.30488,8.3302932
  0.109887,15.51989,0.84931748
  0.109888,224.15114,1.3577391
  0.109892,178.58735,0.14419014
  0.109900,173.80533,-2.7545375
  0.109906,236.73096,5.2282095
  0.109907,345.61006,0.22858449
  0.109908,15.179436,-0.31985979
  0.109915,16.668857,-0.04315308
  0.109916,198.46014,-1.319445
  0.109923,4.0868037,-8.9908353
  0.109925,138.84335,6.9303775
  0.109935,205.86761,0.43666123
  0.109936,189.14655,-0.52111009
  0.109940,151.08354,4.667113
  0.109942,330.46241,-0.71746144
  0.109944,128.67418,5.369632
  0.109946,135.22628,7.0201268
  0.109947,192.09073,6.5391681
  0.109955,223.78247,7.8008505
  0.109956,217.70232,4.4091079
  0.109956,204.77618,6.2779914
  0.109959,52.551495,-7.0022469
  0.109959,196.02518,9.9890731
  0.109961,215.63686,5.4658839
  0.109963,143.24445,0.65574336
  0.109967,188.95274,-1.0471806
  0.109968,333.77579,-8.9381379
  0.109968,180.7147,4.0082216
  0.109969,359.23676,0.97680139
  0.109969,18.808491,-9.8391917
  0.109976,176.68645,-2.9831206
  0.109979,215.76164,-2.0022367
  0.109981,142.01785,9.3397516
  0.109993,229.79042,5.6374097
  0.109994,234.88574,5.8414855
  0.109995,177.24026,8.4309663
  0.110010,132.04094,0.70810927
  0.110016,351.72475,1.0556486
  0.110017,233.90212,6.2438111
  0.110021,199.55089,6.0157375
  0.110022,15.411979,-1.9035262E-3
  0.110022,213.25476,7.4287287
  0.110022,123.63791,8.0877293
  0.110023,155.86882,8.8814454
  0.110026,154.889,6.64736
  0.110029,163.02767,7.5830866
  0.110030,346.2723,-9.3068628
  0.110035,124.58551,6.5633584
  0.110038,152.50054,9.9276595
  0.110042,192.25701,7.6163874
  0.110047,214.0872,5.5049165
  0.110049,175.01005,7.4057713
  0.110056,318.38486,-7.5185505
  0.110064,53.358226,-6.6683618
  0.110066,187.06093,0.18677188
  0.110066,127.87231,6.4592052
  0.110069,49.920959,-8.0383928
  0.110075,210.30624,5.2336731
  0.110077,350.0644,0.06117522
  0.110077,236.62611,5.7513167
  0.110086,211.12954,-0.5333135
  0.110086,309.35203,-6.7622081
  0.110087,47.167812,-6.6281333
  0.110092,23.437881,-9.9109392
  0.110096,316.81745,-0.54618929
  0.110097,187.00479,1.1112397
  0.110099,168.17576,0.9248914
  0.110102,197.57469,2.0028544
  0.110106,6.5538054,0.50914101
  0.110110,330.39967,-0.84316328
  0.110115,309.40465,-6.7153963
  0.110116,173.0385,1.8858705
  0.110123,155.24848,5.7671088
  0.110125,151.20579,7.3911003
  0.110139,15.248556,0.56258685
  0.110143,215.92824,1.7948818
  0.110144,216.16728,5.7517973
  0.110146,33.558444,-9.951498
  0.110148,223.99437,7.4642015
  0.110150,195.0751,2.535864
  0.110152,237.92852,5.3540301
  0.107875,329.35436,-0.77951971
  0.107876,202.39772,1.639767
  0.107876,157.18585,6.1672895
  0.107884,144.47412,6.8800804
  0.107889,176.43068,0.67397816
  0.107891,214.47015,3.752312
  0.107891,213.05882,8.4944137
  0.107893,318.81903,-7.4567105
  0.107897,240.49276,5.0638603
  0.107916,134.22866,1.8816508
  0.107926,40.940688,-8.6346711
  0.107932,26.670677,0.65686559
  0.107936,180.35606,-3.5334267
  0.107936,3.0238851,0.31458979
  0.107938,141.7584,9.3113875
  0.107945,213.55286,6.0801665
  0.107947,171.92323,2.815803
  0.107951,174.29464,5.2023835
  0.107952,145.83713,3.5271591
  0.107954,3.7837491,-9.5552863
  0.107966,47.135504,-7.786076
  0.107967,213.88735,9.808572
  0.107974,229.10602,0.83611155
  0.107974,177.24033,-3.2700341
  0.107977,186.37863,-2.9037699
  0.107977,170.01856,3.6178432
  0.107977,136.99479,3.4423449
  0.107981,160.59932,1.8576683
  0.107986,324.64744,0.33234104
  0.107988,336.20199,-0.71551665
  0.107991,234.82659,9.5617677
  0.107992,184.64071,-0.41181189
  0.107992,149.36398,1.3044342
  0.107992,219.21592,4.3934293
  0.107996,203.87663,-2.5366701
  0.108001,159.87808,5.2281918
  0.108001,13.295749,-8.7131968
  0.108013,179.89576,0.34331838
  0.108013,132.10438,3.9750559
  0.108017,12.757734,-0.211621
  0.108020,7.1197774,0.48679149
  0.108025,222.91281,8.2000473
  0.108029,235.02504,8.7953225
  0.108032,329.75609,-0.85386691
  0.108032,176.997,8.1723264
  0.108034,155.29417,7.2163106
  0.108034,192.53076,6.3504264
  0.108036,235.945,5.770746
  0.108037,201.2157,0.64041387
  0.108047,190.85381,-0.25574929
  0.108052,199.35804,-0.12865047
  0.108052,193.88105,6.6996607
  0.108053,346.83883,0.45817834
  0.108058,56.903872,-7.164282
  0.108060,199.85834,3.0514627
  0.108069,222.84319,8.1490775
  0.108080,141.42662,9.3917753
  0.108081,167.54442,5.1151519
  0.108083,31.58077,-1.0439478
  0.108085,223.71814,8.1469823
  0.108089,245.16486,9.3360578
  0.108090,205.42005,-0.54053218
  0.108098,184.70334,0.47924772
  0.108101,193.39701,6.7978657
  0.108106,199.5079,-0.74922831
  0.108106,147.45977,6.7793642
  0.108108,234.98946,8.7893978
  0.108112,346.66165,0.45178972
  0.108112,226.30156,9.7839319
  0.108119,34.26441,-8.7552754
  0.108121,178.13387,5.9144084
  0.111815,187.44529,7.7780887
  0.111819,159.35714,2.4535388
  0.111819,201.60053,1.2083777
  0.111822,319.96991,-8.3629404
  0.111824,207.17971,6.9593225
  0.111826,11.019462,1.0313335
  0.111834,157.00558,5.4672374
  0.111834,142.33752,5.2446025
  0.111838,155.42495,6.6736738
  0.111844,184.23016,-3.7204295
  0.111844,165.21833,6.3340699
  0.111845,186.42386,0.61371077
  0.111849,160.28364,-0.44832835
  0.111850,199.05128,-0.84414936
  0.111850,170.21749,1.3937657
  0.111850,216.04435,5.1805846
  0.111851,132.77364,8.9149964
  0.111856,26.155871,0.72745919
  0.111859,131.55149,2.6480699
  0.111862,159.30164,7.4648511
  0.111871,140.55032,8.2491355
  0.111880,203.08571,9.7618931
  0.111884,60.011463,-5.2700219
  0.111886,142.0644,7.4865612
  0.111916,204.95373,2.481601
  0.111916,212.56753,9.0996919
  0.111927,320.63701,-0.16951438
  0.111932,11.05811,1.1540247
  0.111934,202.33691,1.2092085
  0.111940,38.401257,-8.4396117
  0.111941,57.139642,-5.1709381
  0.111952,156.88495,5.9854167
  0.111953,58.312709,-5.1367491
  0.111958,57.448975,-5.1615843
  0.111960,218.122,7.6014302
  0.111961,42.388989,-0.24469808
  0.111962,218.30836,7.0667822
  0.111972,141.90754,8.0330194
  0.111975,351.50908,-0.53369501
  0.111984,187.34112,-1.6055174
  0.111985,246.24567,8.0639893
  0.111988,33.616701,-8.9633668
  0.111990,137.16484,8.6966826
  0.111993,187.57708,-0.99486121
  0.111994,154.7713,2.8639652
  0.111995,34.9429,-8.569757
  0.111999,209.50467,4.8666392
  0.112001,200.38835,-2.8787178
  0.112004,9.69252,0.67495511
  0.112008,198.50564,5.0647753
  0.112011,154.34864,6.0485544
  0.112015,140.30007,8.212944
  0.112016,216.5046,5.0353256
  0.112016,156.73393,6.0149628
  0.112019,168.54939,8.3904687
  0.112023,12.325548,0.81434411
  0.112026,200.10289,-1.0005467
  0.112028,175.56553,7.1084256
  0.112030,229.11474,-0.08669981
  0.112030,136.62673,4.1017246
  0.112031,332.434,-8.839523
  0.112033,161.22181,7.77865
  0.112047,165.74302,0.60890424
  0.112050,195.47189,5.5780097
  0.112050,132.61959,9.4065209
  0.112051,130.06012,6.0823891
  0.112052,142.49752,5.9525875
  0.112053,216.4003,5.0142788
  0.112054,184.11318,-3.5930251
  0.112058,163.90615,9.8052206
  0.112062,131.20745,1.9742608
  0.112062,224.47927,1.7604552
  0.112065,155.44416,0.0555727
  0.112066,212.35192,-1.955293
  0.112068,217.62013,6.495363
  0.112069,143.45018,5.6666299
  0.112073,228.82528,2.3419591
  0.112077,204.59411,2.2795547
  0.112079,56.917587,-5.1339595
  0.112079,131.56059,2.474566
  0.112081,181.2842,4.4650579
  0.112090,130.34597,5.6526275
  0.112091,216.83473,3.1130957
  0.112093,151.43865,3.8748003
  0.112100,213.58172,6.819799
  0.112110,226.79723,-2.3376956
  0.112114,176.59186,-2.7837631
  0.112120,11.601584,0.11595355
  0.112128,198.97182,-0.83994767
  0.112128,225.00934,4.7317396
  0.112130,201.2155,-2.9603751
  0.112133,141.61763,8.0343017
  0.112134,175.93841,7.5529245
  0.112142,216.67299,1.6201622
  0.112150,230.58518,2.1365642
  0.112161,184.13149,-3.5740595
  0.112169,171.19262,5.6348787
  0.112171,136.14897,9.862092
  0.112172,203.68776,1.9371445
  0.112176,155.37288,6.3630551
  0.112177,143.44326,5.9310446
  0.112184,327.71062,-0.71015245
  0.112185,35.17154,-8.6630346
  0.112192,227.33602,-1.9103519
  0.112193,173.7416,5.3369592
  0.112197,200.79841,0.81989894
  0.112197,217.02738,1.8422392
  0.112197,232.13515,1.4702506
  0.112200,218.38599,1.5618434
  0.112201,235.33205,4.66349
  0.112203,156.27189,7.4597539
  0.112203,239.00293,6.0475331
  0.112205,213.46203,5.6364616
  0.112210,218.42083,7.3696514
  0.112212,167.09403,6.4537958
  0.112213,125.8327,9.5901608
  0.112214,155.20704,5.4243014
  0.112217,227.23214,5.2025784
  0.112221,211.46341,0.04799421
  0.112221,204.01572,2.4691553
  0.112227,198.4412,0.10798868
  0.112227,230.04346,3.2242871
  0.112230,208.7202,8.2414502
  0.112235,189.7275,-2.2921723
  0.112236,183.35752,5.6239959
  0.112238,187.79485,-0.11561349
  0.112238,167.81429,8.7495979
  0.112239,53.569029,-1.0319189
  0.112241,127.1758,8.007666
  0.112245,228.73967,1.104574
  0.112252,131.50797,2.4847671
  0.112258,151.1905,3.3310796
  0.112262,230.14574,2.2074192
  0.096449,33.824228,-8.5197694
  0.096450,212.02254,2.916225
  0.096454,334.29508,-9.6639552
  0.096456,164.66674,-0.98707477
  0.096463,225.23429,8.193471
  0.096464,177.16418,4.2542836
  0.096465,155.85025,0.444294
  0.096468,176.40873,-1.1910824
  0.096472,126.21426,8.1045925
  0.096476,177.06639,-0.05789858
  0.096478,17.578304,-0.40995291
  0.096478,218.33089,3.6768878
  0.096482,152.66628,8.7036856
  0.096485,9.2506094,-9.4145021
  0.096486,176.2274,-1.4993657
  0.096495,176.93699,4.2400607
  0.096499,130.99759,6.9068824
  0.096500,227.47137,5.5783104
  0.096502,33.126776,-8.0013426
  0.096504,146.48358,9.6105932
  0.096507,159.19643,4.5992449
  0.096510,228.67085,1.8370351
  0.096520,142.45906,4.8393839
  0.096522,132.7607,4.2190591
  0.096523,317.47311,9.9350741
  0.096524,209.68891,3.9900001
  0.096528,235.75575,0.56826836
  0.096533,236.422,-1.0715968
  0.096533,179.51399,2.6549974
  0.096535,191.53851,5.194855
  0.096539,149.84008,1.1969907
  0.096544,196.85954,0.9650853
  0.096549,316.88344,9.4030523
  0.096554,131.3102,4.2543709
  0.096556,131.37292,4.9597996
  0.096556,197.27106,0.34810314
  0.096564,168.42432,5.0796661
  0.096564,10.779202,-9.4468765
  0.096567,147.98975,8.1748941
  0.096568,317.61168,9.5931271
  0.096568,133.92394,7.3552762
  0.096569,4.6552796,0.41428487
  0.096573,211.90556,9.216769
  0.096574,197.58114,6.0511035
  0.096576,225.5741,0.70633895
  0.096576,353.14382,-9.8541787
  0.096577,27.877762,-8.5114364
  0.096578,203.23008,8.8839718
  0.096581,357.31825,0.25192492
  0.096581,222.6459,6.4271965
  0.096592,149.06444,3.6008756
  0.096592,234.04964,2.6330509
  0.096594,182.24134,-3.1953361
  0.096594,151.49507,7.2474061
  0.096597,154.54163,0.31487916
  0.096600,29.248959,-9.764446
  0.096602,156.39362,1.0559519
  0.096603,229.17938,3.5696259
  0.096607,132.95625,2.9643805
  0.096614,334.53387,-9.5767921
  0.096617,317.80471,9.5322183
  0.096622,160.4081,3.5469878
  0.096624,199.25688,4.9217592
  0.096624,153.92868,0.53259805
  0.096624,29.304428,-9.9368122
  0.096639,351.22278,-8.8104991
  0.096648,15.296347,-0.36655129
  0.096652,131.66359,4.1566818
  0.096652,131.25766,4.7015541
  0.096653,193.06099,-0.50436642
  0.096664,152.00148,8.2181737
  0.096664,236.29234,9.938254
  0.096664,191.79072,6.4496449
  0.096669,34.072742,-1.1986801
  0.096669,36.920491,-9.6072813
  0.096671,131.07136,5.0051714
  0.096675,212.66319,7.6688499
  0.096676,143.85802,1.245844
  0.096676,213.24996,6.3291466
  0.096680,125.30852,3.5305761
  0.096684,155.17799,0.3807636
  0.096684,5.1653995,-8.9930677
  0.096690,152.06306,0.65956598
  0.096698,146.72699,2.5892118
  0.096699,352.8683,-9.3891961
  0.096702,335.29805,-8.4645602
  0.096704,185.30056,5.0253907
  0.096704,151.00778,9.5457955
  0.096708,212.46529,1.9175624
  0.096708,127.83509,9.1398928
  0.096710,318.15839,9.3195563
  0.096711,171.66565,0.73421216
  0.096718,150.28724,0.45483777
  0.113527,58.234499,-5.5318988
  0.113530,205.22102,-0.69789435
  0.113539,237.79289,4.5064905
  0.113540,210.37434,7.1435333
  0.113542,227.59618,-2.5755726
  0.113545,231.61409,0.77530895
  0.113545,230.92396,-2.2842324
  0.113554,24.226892,-9.3054479
  0.113555,235.67326,1.1533
  0.113563,158.17366,6.7481665
  0.113564,194.39733,-3.302437
  0.113566,312.61591,-6.9749846
  0.113568,181.56866,9.897965
  0.113569,216.50952,5.2345143
  0.113569,165.10682,7.737488
  0.113571,161.18846,1.8240292
  0.113576,211.97433,-1.7966071
  0.113577,216.64775,5.096611
  0.113587,226.73273,1.5987239
  0.113587,151.58905,7.2410876
  0.113589,123.3981,8.4037143
  0.113590,235.99195,0.91640099
  0.113592,24.220311,-9.5344904
  0.113595,226.84956,1.208432
  0.113610,196.54667,-1.7904042
  0.113610,352.95932,-1.2392579
  0.113614,174.62937,0.20239351
  0.113615,225.87058,5.6367461
